16,1.004254,2.151858,0
1,1.991011,3.48471,0
1,1.814913,3.538005,1
1,1.638655,3.751184,1
1,1.585842,3.751184,1
1,1.585842,3.751184,2
1,1.585842,3.751184,2
1,1.585842,3.751184,2
1,1.585842,3.751184,3
1,1.585842,3.751184,3
1,1.585842,3.751184,3
1,1.585842,3.751184,4
1,2.220243,3.751184,4
1,3.048399,3.058191,4
1,3.43607,2.542901,5
1,3.43607,2.542901,5
1,3.43607,2.382856,5
1,3.806084,1.867566,6
1,4,1.210049,6
1,4,0.78353,6
1,4,0.5703508,7
1,4,0.5170559,7
1,4,0.2860583,7
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,1
1,4,0,1
1,4,0,1
1,4,0,2
1,4,0,2
1,4,0,2
1,4,0,3
1,4,0,3
1,4,0,3
1,4,0,4
1,4,0,4
1,4,-0.1794687,4
1,4,-1.014688,5
1,4,-1.156754,5
1,4,-1.156754,5
1,4,-1.156754,6
1,4,-1.156754,6
1,4,-1.156754,6
1,4,-1.156754,7
1,4,-1.156754,7
1,4,-1.156754,7
1,4,-1.156754,0
1,4,-1.156754,0
1,4,-1.156754,0
1,4,-1.156754,1
1,4,-1.156754,1
1,3.876555,-1.672044,1
1,3.506541,-2.169677,2
1,3.189341,-2.64949,2
1,3.013083,-2.827193,2
1,2.731198,-2.951601,3
1,2.678385,-3.004896,3
1,2.625411,-3.004896,3
1,2.625411,-3.004896,4
1,2.625411,-3.004896,4
1,2.625411,-3.004896,4
1,2.625411,-3.004896,5
1,2.625411,-3.004896,5
1,2.625411,-3.004896,5
1,2.625411,-3.004896,6
1,2.625411,-3.004896,6
1,2.625411,-3.004896,6
1,2.625411,-3.004896,7
1,2.625411,-3.004896,7
1,2.625411,-3.004896,7
1,2.625411,-3.004896,0
1,2.854483,-3.004896,0
1,3.189341,-2.880488,0
1,3.242154,-2.791717,1
1,3.43607,-2.507264,1
1,3.506541,-2.276266,1
1,3.629826,-2.1342,2
1,3.6828,-2.080905,2
1,3.6828,-2.02745,2
1,3.806084,-1.867566,3
1,3.806084,-1.867566,3
1,3.806084,-1.867566,3
1,1.761939,-0.8369853,4
1,0,0,0
10,0.1584397,0,4
1,1.250983,0,4
1,1.51537,0,5
1,1.51537,0,5
1,0,0,0
1,3.8414,-1.636568,6
1,3.894213,-1.583273,6
1,3.894213,-1.583273,7
1,3.894213,-1.583273,7
1,2.836985,-1.583273,7
1,0,0,0
