51,1.233325,0,0
1,3.6828,0,0
1,4,0,1
1,4,0,1
1,8,0,1
1,8,0,2
1,8,0,2
1,8,0,2
1,8,0,3
1,8,0,3
1,8,0,3
1,8,0,4
1,8,0,4
1,8,0,4
1,8,0,5
1,8,0,5
1,8,0,5
1,8,0,6
1,8,0,6
1,8,0,6
1,8,0,7
1,8,0,7
1,8,0,7
1,8,0,0
1,8,0,0
1,4,0,0
1,4,0,1
1,4,0,1
1,2.096797,0,1
1,0,0,0
45,0.4228269,0,2
1,2.043984,0,2
1,3.964684,0,2
1,4,0,3
1,4,0,3
1,4,0,3
1,4,0,4
1,4,0,4
1,4,0,4
1,4,0,5
1,4,0,5
1,4,0,5
1,4,0,6
1,4,0,6
1,4,0,6
1,4,0,7
1,4,0,7
1,2.872141,0,7
1,0,0,0
28,0.3523557,0,0
1,1.885384,0,0
1,3.471226,0,0
1,4,0,1
1,4,0,1
1,4,0,1
1,4,0,2
1,4,0,2
1,4,0,2
1,4,0,3
1,4,0,3
1,4,0,3
1,4,0,4
1,4,0,4
1,4,0,4
1,4,0,5
1,4,0,5
1,4,0,5
1,4,0,6
1,4,0,6
1,4,0,6
1,4,0,7
1,4,0,7
1,4,0,7
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,1
1,4,0,1
1,8,0,1
1,8,0,2
1,8,0,2
1,8,0,2
1,8,0,3
1,8,0,3
1,8,0,3
1,8,0,4
1,8,0,4
1,8,0,4
1,8,0,5
1,8,0,5
1,8,0,5
1,8,0,6
1,8,0,6
1,8,0,6
1,8,0,7
1,8,0,7
1,8,0,7
1,8,0,0
1,8,0,0
1,8,0,0
1,8,0,1
1,8,0,1
1,8,0,1
1,8,0,2
1,8,0,2
1,8,0,2
1,8,0,3
1,8,0,3
1,8,0,3
1,8,0,4
1,8,0,4
1,8,0,4
1,4,0,5
1,4,0,5
1,4,0,5
1,4,0,6
1,4,0,6
1,4,0,6
1,4,0,7
1,4,0,7
1,4,0,7
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,1
1,4,0,1
1,4,0,1
1,4,0,2
1,4,0,2
1,4,0,2
1,4,0,3
1,4,0,3
1,4,0,3
1,4,0,4
1,4,0,4
1,4,0,4
1,4,0,5
1,4,0,5
1,4,0,5
1,4,0,6
1,4,0,6
1,4,0,6
1,4,0,7
1,4,0,7
1,4,0,7
1,4,0,0
1,4,0,0
1,4,0,0
1,4,0,1
1,4,0,1
1,4,0,1
1,4,0,2
1,4,0,2
1,4,0,2
1,4,0,3
1,4,0,3
1,4,0,3
1,4,0,4
1,4,0,4
1,4,0,4
1,4,0,5
1,4,0,5
1,4,0,5
1,4,0,6
1,4,0,6
1,4,0,6
1,4,0,7
1,4,0,7
1,4,0,7
1,4,0,0
1,4,0,0
1,4,-0.214945,0
1,4,-1.103459,1
1,3.753271,-1.814271,1
1,3.347941,-2.436311,1
1,2.784012,-2.898306,2
1,2.695883,-2.898306,2
1,2.572598,-3.076009,2
1,2.502127,-3.076009,3
1,2.502127,-3.076009,3
1,2.502127,-3.076009,3
1,2.502127,-3.076009,4
1,2.502127,-3.076009,4
1,2.502127,-3.076009,4
1,2.502127,-3.076009,5
1,2.502127,-3.076009,5
1,2.502127,-3.076009,5
1,2.889799,-3.076009,6
1,3.330283,-2.720603,6
1,3.594671,-2.276266,6
1,3.753271,-1.991974,7
1,3.8414,-1.92086,7
1,2.748856,-1.494341,7
1,0,0,0
